ID,Titre,Durée (minutes),Langue Originale,Note moyenne,Score de popularité,Décénnie,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
tt0101902,For the Boys,0.6298701298701299,en,0.629533324209662,0.0008221058445555824,0.25,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
tt0101273,The Adjuster,0.39610389610389607,en,0.5953195565895717,0.0005548821474725058,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0102492,My Girl,0.4025974025974026,en,0.7477761051046942,0.0039382092357618395,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0101751,Dollman,0.26623376623376627,en,0.44190502258108655,0.0013942789371334638,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tt0130236,Samurai Cop,0.3571428571428571,en,0.3675927193102505,0.001233551742858496,0.25,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt0102367,Ma vie est un enfer,0.31818181818181823,fr,0.533734774873409,0.0005014374080558907,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105378,Shadows and Fog,0.2857142857142857,en,0.6697687149308882,0.0016638604903672733,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt0102975,Star Trek VI: The Undiscovered Country,0.4675324675324676,en,0.6979608594498427,0.002183374795578784,0.25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
tt0101516,Bugsy,0.6038961038961039,en,0.6191323388531546,0.0020053566561984404,0.25,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0
tt0101627,Critters 3,0.2857142857142857,en,0.4406733269467634,0.0023588385907958335,0.25,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
tt0102536,Night on Earth,0.564935064935065,en,0.7717257424387572,0.001974311550213789,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0103110,Tous les matins du monde,0.48051948051948057,fr,0.7068564390310662,0.0013288484289506225,0.25,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0
tt0101309,Alligator 2: The Mutation,0.3311688311688312,en,0.3080607636512932,0.001701586188779002,0.25,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0103103,La Totale !,0.39610389610389607,fr,0.5474202819214452,0.0007380089751794377,0.25,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102138,JFK,0.961038961038961,en,0.7830847132886273,0.0026743983389689373,0.25,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0
tt0101862,Father of the Bride,0.4155844155844156,en,0.6225537156151635,0.0018340191092451736,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt0102820,Rush,0.512987012987013,en,0.6705898453537703,0.0013679495434502785,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0102713,The Prince of Tides,0.5909090909090909,en,0.6451348022444231,0.0022075428211237977,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0101969,Grand Canyon,0.6038961038961039,en,0.6270699329410155,0.0007651243209128675,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0101921,Fried Green Tomatoes,0.577922077922078,en,0.7937594087860956,0.0026942436282376067,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0102511,Naked Lunch,0.48051948051948057,en,0.6979608594498427,0.002837679877407199,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0106258,American Samurai,0.3441558441558442,en,0.5611057889694814,0.001199362828672867,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0099524,Evil Toons,0.2727272727272727,en,0.40481729848090864,0.0014343624916959255,0.25,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0103617,Iron Eagle III,0.3701298701298701,en,0.2858902422334747,0.0008448984540126683,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt0104647,Kuffs,0.39610389610389607,en,0.5286711372656356,0.0014384887399597082,0.25,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104389,The Hand that Rocks the Cradle,0.44805194805194803,en,0.6793485698645134,0.0033279174687471077,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0104627,Knight Moves,0.487012987012987,en,0.5474202819214452,0.0016003948623100426,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt0104573,Juice,0.3571428571428571,en,0.7343643081976188,0.0024800716945460235,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0104299,Freejack,0.44805194805194803,en,0.4714657178048446,0.0022313178706436887,0.25,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tt0104449,House IV,0.3441558441558442,en,0.38045709593540433,0.0009048272978437995,0.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt0101316,L'Amant,0.48051948051948057,fr,0.6953606131107157,0.004886263896369078,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0104008,Conte d'hiver,0.474025974025974,fr,0.7153414534008484,0.0010576949716163242,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0106557,Children of the Corn II: The Final Sacrifice,0.3311688311688312,en,0.39072122622143146,0.002425841003079164,0.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0105322,Scanners III: The Takeover,0.38961038961038963,en,0.36157109620911454,0.0008973607533664782,0.25,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
tt0104839,Medicine Man,0.42207792207792205,en,0.5600109484056385,0.0017648553288236717,0.25,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0104265,Final Analysis,0.538961038961039,en,0.5192281374024907,0.0021204986315592365,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0
tt0105793,Wayne's World,0.35064935064935066,en,0.6559463528123717,0.0027215554619835977,0.25,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tt0105179,Prom Night IV: Deliver Us from Evil,0.3311688311688312,en,0.3025865608320788,0.0006873150679386777,0.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0105211,Radio Flyer,0.474025974025974,en,0.7116463664978787,0.0016446046651362872,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0103773,Basket Case 3: The Progeny,0.31818181818181823,en,0.43793622553715605,0.0010628036599429126,0.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0105477,Stop! Or My Mom Will Shoot,0.2987012987012987,en,0.46736006569043387,0.0023364389573638697,0.25,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105750,La Vie de Bohème,0.4025974025974026,fr,0.7769262351170111,0.0009321391315897905,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0104802,The Mambo Kings,0.40909090909090906,en,0.5927193102504448,0.0017693745531125766,0.25,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
tt0104692,The Lawnmower Man,0.43506493506493504,en,0.49815245654851514,0.0016436222250734817,0.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
tt0105275,Romper Stomper,0.3441558441558442,en,0.6417134254824142,0.001843057557822984,0.25,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0104346,Gladiator,0.38961038961038963,en,0.7800739017380595,0.0045088104242392325,0.25,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0103827,Blame It on the Bellboy,0.24025974025974028,en,0.4653072396332284,0.0005582224436860444,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0101625,Once Upon a Crime,0.3441558441558442,en,0.533734774873409,0.0013036979633428035,0.25,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
tt0105598,Tiny Toon Adventures: How I Spent My Vacation,0.2532467532467533,en,0.6569043383057342,0.0014551902210274005,0.25,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
tt0104083,Demonic Toys,0.2727272727272727,en,0.48515122485288087,0.001472284678120215,0.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0103671,American Me,0.5454545454545455,en,0.7527028876419871,0.0032304594145168095,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0101371,Article 99,0.3831168831168831,en,0.5657588613658135,0.0007558893843224966,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0104454,Howards End,0.6558441558441559,en,0.7032982071985767,0.002264327856753951,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0104952,My Cousin Vinny,0.512987012987013,en,0.7640618584918571,0.0032066843649969186,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105017,Noises Off...,0.38961038961038963,en,0.7253318735459149,0.0013534094305207582,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103772,Basic Instinct,0.5584415584415585,en,0.6834542219789244,0.004815724699859649,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt0105812,White Men Can't Jump,0.48051948051948057,en,0.6456822225263447,0.0027920946584930276,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0105159,The Power of One,0.5584415584415585,en,0.7650198439852197,0.0013716828156889393,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0104670,Ladybugs,0.31818181818181823,en,0.5179964417681675,0.0015312310818885407,0.25,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
tt0104040,The Cutting Edge,0.38961038961038963,en,0.7253318735459149,0.001972150182075617,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0105585,Thunderheart,0.5064935064935066,en,0.5994252087039825,0.0013543918705835637,0.25,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt0105151,The Player,0.538961038961039,en,0.7256055836868756,0.0023220953324469104,0.25,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0
tt0103786,Beethoven,0.2987012987012987,en,0.5327767893800466,0.004609608774683069,0.25,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
tt0105481,Straight Talk,0.3246753246753247,en,0.5691802381278227,0.0007022481568933203,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0837232,Tintin au Tibet,0.012987012987012991,fr,0.6979608594498427,0.0004601749254180627,0.25,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tt0104990,Newsies,0.5194805194805195,en,0.6530723963322841,0.0016697551307441063,0.25,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0
tt0105428,Sleepwalkers,0.3246753246753247,en,0.5652114410838922,0.0028084031635355975,0.25,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0
tt0103976,City of Joy,0.5909090909090909,en,0.6569043383057342,0.0013614654390357627,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0104507,Indochine,0.7662337662337663,fr,0.7116463664978787,0.0013457463980308757,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0104073,Deep Cover,0.43506493506493504,en,0.670863555494731,0.0015510763711572102,0.25,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt0103872,Brain Donors,0.24675324675324672,en,0.6322704256192692,0.000858063150854261,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103747,The Babe,0.48051948051948057,en,0.5014369782400439,0.001483484494836197,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0105813,White Sands,0.38961038961038963,en,0.5379772820583003,0.0013351360453525772,0.25,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt0102443,A Midnight Clear,0.43506493506493504,en,0.629533324209662,0.0009293882994139352,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
tt0105459,Split Second,0.31818181818181823,en,0.5474202819214452,0.0021729609309130466,0.25,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0102592,One False Move,0.4155844155844156,en,0.6434925413986589,0.0019574135811335353,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0105156,Poison Ivy,0.30519480519480524,en,0.48255097851375395,0.005699527780359412,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0104362,Timescape,0.37662337662337664,en,0.6270699329410155,0.0008739786798717091,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tt0105792,Waxwork II: Lost in Time,0.40909090909090906,en,0.4228821677843164,0.0010952241820154915,0.25,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
tt0104714,Lethal Weapon 3,0.5,en,0.656083207882852,0.003470371277853895,0.25,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt0104231,Far and Away,0.6428571428571429,en,0.6633365266183112,0.002965593573584466,0.25,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3
tt0103644,Alien³,0.474025974025974,en,0.6087313534966471,0.004209362693096138,0.25,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
tt0104753,The Long Day Closes,0.2857142857142857,en,0.7663883946900233,0.0005959481420977728,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0104187,Encino Man,0.30519480519480524,en,0.5326399343095661,0.0024323251074936793,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105417,Sister Act,0.3831168831168831,en,0.6730532366224168,0.0033727167356110356,0.25,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tt0105665,Twin Peaks: Fire Walk with Me,0.6103896103896104,en,0.7444915834131655,0.0031481309372537146,0.25,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0
tt0105112,Patriot Games,0.49350649350649356,en,0.6530723963322841,0.003557022491393334,0.25,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0103978,Class Act,0.3701298701298701,en,0.5747912960175174,0.0014990070478285225,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0105251,Revenge of the Nerds III: The Next Generation,0.33766233766233766,en,0.35582318324893936,0.00118364378766798,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104609,Kickboxer 3: The Art of War,0.3311688311688312,en,0.4501163268099083,0.0015677778522249026,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt0104452,Housesitter,0.39610389610389607,en,0.5801286437662516,0.0015815320131041784,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt0105699,Unlawful Entry,0.49350649350649356,en,0.5842342958806623,0.001960950365359635,0.25,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt0103859,Boomerang,0.49350649350649356,en,0.5151224852880799,0.002603073190409263,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt0104694,A League of Their Own,0.564935064935065,en,0.7214999315724647,0.004343956981700482,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0105165,Prelude to a Kiss,0.4155844155844156,en,0.511701108526071,0.001190127892082496,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0105698,Universal Soldier,0.39610389610389607,en,0.5960038319419735,0.003002140343920828,0.25,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0
tt0104321,Gas Food Lodging,0.38961038961038963,en,0.6021623101135897,0.0006886904840266053,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0104009,Cool World,0.39610389610389607,en,0.5063637607773368,0.002992512431305335,0.25,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tt0104155,Dust Devil,0.4025974025974026,en,0.6158478171616258,0.0013461393740559979,0.25,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0
tt0103678,Amityville 1992: It's About Time,0.35064935064935066,en,0.35582318324893936,0.0011594757621229666,0.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0104437,"Honey, I Blew Up the Kid",0.3116883116883117,en,0.4572327904748871,0.0035029882879390353,0.25,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
tt0105483,A Stranger Among Us,0.44805194805194803,en,0.520049267825373,0.001054747651427908,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0104804,Man Trouble,0.3831168831168831,en,0.4078281100314767,0.0006336738405095014,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt0104897,Mo' Money,0.36363636363636365,en,0.48870945668537025,0.0014261099951683597,0.25,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0
tt0103893,Buffy the Vampire Slayer,0.29220779220779225,en,0.5100588476803065,0.003490413055135126,0.25,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0104905,Mom and Dad Save the World,0.30519480519480524,en,0.41056521144108393,0.0010967960861159804,0.25,3,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
tt0104070,Death Becomes Her,0.40909090909090906,en,0.6651156425345559,0.0029249205549843216,0.25,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
tt0105572,That Night,0.3116883116883117,en,0.6161215273025866,0.0011229289917866047,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0105695,Unforgiven,0.577922077922078,en,0.8242780895032161,0.004507238520138744,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
tt0103596,3 Ninjas,0.27922077922077926,en,0.5196387026139319,0.0023818276882654806,0.25,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
tt0105217,Raising Cain,0.3311688311688312,en,0.5611057889694814,0.0017998301950595448,0.25,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0
tt0103873,Braindead,0.4025974025974026,en,0.7531134528534281,0.004106009998489007,0.25,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0104107,Diggstown,0.3701298701298701,en,0.6072259477213631,0.0015062771042932829,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0105414,Single White Female,0.4285714285714286,en,0.6021623101135897,0.002755351400144104,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0105466,Stay Tuned,0.2987012987012987,en,0.5749281510879978,0.0014270924352311654,0.25,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tt0105032,Les Nuits fauves,0.551948051948052,fr,0.6481456137949911,0.0006894764360768496,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0105488,Strictly Ballroom,0.3441558441558442,en,0.6432188312576981,0.002279260945708594,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0105219,Rapid Fire,0.35064935064935066,en,0.6120158751881757,0.0022855485621105483,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt0103962,Christopher Columbus: The Discovery,0.512987012987013,en,0.41494457369645554,0.0011755877791529757,0.25,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
tt0104745,The Living End,0.2857142857142857,en,0.6266593677295744,0.000642122825049628,0.25,0,0,0,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0102307,Light Sleeper,0.4025974025974026,en,0.6392500342137676,0.00136637763934979,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0104691,The Last of the Mohicans,0.461038961038961,en,0.7514711920076639,0.003591800869616646,0.25,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0
tt0104438,Honeymoon in Vegas,0.3571428571428571,en,0.5063637607773368,0.0015316240579136627,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt0105128,Pet Sematary II,0.3831168831168831,en,0.4732448337210893,0.003484518414758293,0.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0104036,The Crying Game,0.461038961038961,en,0.6827699466265226,0.002635690200494403,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0105236,Reservoir Dogs,0.37662337662337664,en,0.8539756397974546,0.006113528022825619,0.25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt0104779,Bitter Moon,0.6363636363636364,en,0.7091829752292322,0.004538676602148518,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0
tt0105682,Un cœur en hiver,0.4155844155844156,fr,0.7253318735459149,0.0014068541699373733,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0104743,Live Wire,0.2857142857142857,en,0.47776105104694133,0.001435541419771292,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105078,Out on a Limb,0.26623376623376627,en,0.49267825372930063,0.0007193426139861347,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103850,Bob Roberts,0.39610389610389607,en,0.6371972081565622,0.0016611096581914183,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0105435,Sneakers,0.551948051948052,en,0.6838647871903655,0.006270325456849366,0.25,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0104658,L.627,0.6493506493506493,fr,0.7116463664978787,0.0009258515151878359,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0104409,Hellraiser III: Hell on Earth,0.33766233766233766,en,0.512522238948953,0.002981902078627036,0.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt0105810,Where the Day Takes You,0.4155844155844156,en,0.5884768030655536,0.0008574736868165779,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0104377,Guncrazy,0.36363636363636365,en,0.4659915149856302,0.0008360564934474196,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0
tt0104348,Glengarry Glen Ross,0.3831168831168831,en,0.7505132065143013,0.0026732194108935706,0.25,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0
tt0104879,Miracle Beach,0.30519480519480524,en,0.520049267825373,0.002015770520864178,0.25,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0
tt0104782,Léolo,0.4285714285714286,fr,0.6979608594498427,0.0010975820381662247,0.25,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
tt0105046,Of Mice and Men,0.44805194805194803,en,0.7369645545367456,0.002373968167763037,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0105415,Singles,0.37662337662337664,en,0.6088682085671274,0.004199145316442962,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0103924,Captain Ron,0.3831168831168831,en,0.5074586013411796,0.0017776270496401422,0.25,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104466,Husbands and Wives,0.43506493506493504,en,0.7023402217052142,0.001320399444410496,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0105130,Peter's Friends,0.38961038961038963,en,0.629533324209662,0.0016343872884831104,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0105327,School Ties,0.42207792207792205,en,0.6220062953332421,0.001671720010869717,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0104511,Innocent Blood,0.461038961038961,en,0.5884768030655536,0.0015758338607399069,0.25,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt0106950,Fortress,0.35064935064935066,en,0.5695908033392637,0.0019672379817615897,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
tt0104926,Mr. Baseball,0.43506493506493504,en,0.5472834268509649,0.001428860827344215,0.25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105616,Tom and Jerry: The Movie,0.27922077922077926,en,0.6002463391268646,0.0028013295950833983,0.25,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
tt0104412,Hero,0.49350649350649356,en,0.6168058026549884,0.0022621664886157793,0.25,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0104868,The Mighty Ducks,0.38961038961038963,en,0.6432188312576981,0.0019318701395005943,0.25,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
tt0105690,Under Siege,0.4025974025974026,en,0.5960038319419735,0.0035253879213709995,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt0103594,1492: Conquest of Paradise,0.7337662337662337,en,0.5873819625017107,0.002866956591278801,0.25,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
tt0105265,A River Runs Through It,0.5324675324675325,en,0.7022033666347338,0.004704119508724952,0.25,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
tt0105001,Night and the City,0.4155844155844156,en,0.520049267825373,0.000951787932845899,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0105411,Simple Men,0.4155844155844156,en,0.6562200629533325,0.0004780553345611214,0.25,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0104181,Wuthering Heights,0.4155844155844156,en,0.6515669905570001,0.002584996293253643,0.25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt0105187,The Public Eye,0.37662337662337664,en,0.5776652524976051,0.001153581121746134,0.25,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt0104006,Consenting Adults,0.37662337662337664,en,0.47899274668126457,0.0018699764155438526,0.25,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0
tt0103919,Candyman,0.3831168831168831,en,0.6430819761872177,0.0035012198958259857,0.25,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
tt0105191,Pure Country,0.461038961038961,en,0.7239633228411113,0.0016043246225612645,0.25,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0
